text,label,label_id
如果发生这个故障，会有什么线槽内的线棒发生振动?,后果,4
这个问题的制造缺陷是什么情况?,原因,1
这个发电机高压绕组具体由哪些设备构成?,设备组成,0
这个故障一般用什么放电故障的类型和密封是否良好来应对?,方法,2
这个母线的绝缘电阻降低通常表现为何种状况?,故障,3
这个故障的电刷打火或其他故障烧伤集电环表面通常是什么?,原因,1
主绝缘磨损，其损伤深度在1mm以上会在设备哪个部分出现?,故障,3
这种隔离开关分、合闸不到位或三相不同期会对设备的工作产生什么影响?,故障,3
这个内部击穿会对工作产生什么样的影响?,后果,4
灭弧装置一般由什么设备组成?,设备组成,0
这个问题可能导致什么条痕?,后果,4
绝缘板里面都有些啥设备?,设备组成,0
为什么发生了这个故障，锈蚀使接触电阻增加是什么?,原因,1
你能说一下这个铁损会在设备上呈现什么样的状态吗?,故障,3
变压器过热一般会在哪些情况下发生?,故障,3
这种变压器本体常见故障通常是怎样的？,故障,3
这个问题的绝缘件脏污是什么情况?,原因,1
这个断路器合闸不成功会对设备产生什么不利影响?,后果,4
请问，这个过热通常会表现为何种情况?,故障,3
这个故障的常见查分、合闸线圈是否断线，并测量分、合闸线圈电阻值是否合格有哪些?,方法,2
这个集电环绝缘偏低一般会有什么样的症状?,故障,3
这个故障的绝缘老化以及异物撞击是什么情况?,原因,1
这个问题可能会导致什么断路器合闸不成功?,后果,4
你能说一下这个继电保护工作人员在工作执行中出现的误整定会在设备上呈现什么样的状态吗?,故障,3
一般来说，这种断路器包括哪些设备?,设备组成,0
这个测量异常会对设备的运行产生什么影响?,故障,3
这个绝缘受损对设备有什么影响?,后果,4
发生了这个故障，会导致什么发生恶性故障?,后果,4
这个电机损坏可能是造成这个故障的主要原因吗?,原因,1
这个测量异常会导致什么问题?,故障,3
对于这个故障，有没有一些常见的过励磁试验(1.1倍)?,方法,2
发生这个故障会有什么绝缘电阻和吸收比降低?,后果,4
这个恒压弹簧力度不合适通常会导致这个故障的发生吗?,原因,1
这个真空断路器都有些什么设备?,设备组成,0
这个信号回路通常包含哪些设备呢?,设备组成,0
这个故障的电刷损坏通常是什么情况?,原因,1
这个问题会导致什么局部过热?,后果,4
这个断路器操动机构储能油压降低至分闸闭锁故障通常出现在哪些情况下?,故障,3
这个监控系统报警是什么?,后果,4
有没有退出与该测点相关的控制与调节功能。依次检查相关现地控制单元模拟量采集通道、现地传感器、二次回路接线是否正常，再检查数据库中相关测点组态参数(如工程值范围、死区值等)是否正确。是特别推荐的来应对这个故障?,方法,2
如果发生这个故障，会有什么被迫停机?,后果,4
能否描述一下这个信号回路的设备构成?,设备组成,0
通常是什么虚焊、油路通道堵塞造成了这个故障?,原因,1
能分享一下解决这个故障的目测吗?,方法,2
定子线棒通常包含什么设备?,设备组成,0
这个故障会引发什么油流带电?,后果,4
你能说说这个间隙电晕通常会出现什么情况吗?,故障,3
可以描述一下这种控制、调节异常的表现吗?,故障,3
对于这个故障，有没有一些常见的外加三相交流电源测试调节器板件测量是否正常?,方法,2
壳式变压器一般都有些什么设备?,设备组成,0
如果发生了这个故障，会有什么水分进入变压器?,后果,4
绝缘纸上都有什么设备?,设备组成,0
这种绝缘损坏通常有哪些典型表现?,故障,3
有没有检查起励回路接触器、整流单元有无故障，接线是否松动是特别推荐的来应对这个故障?,方法,2
这个阀芯传感器触点接触不良导致了这个故障的发生吗?,原因,1
这种绕组故障会对设备的工作产生什么影响?,故障,3
真空断路器上都有什么设备?,设备组成,0
这个故障会引发什么烧伤、变形?,后果,4
这个接触不良会引发这个故障吗?,原因,1
这个故障会引发什么凹痕?,后果,4
这个问题的常用更换调节器板件是什么?,方法,2
你能介绍一下这个金属尖端放电的常见情况吗?,故障,3
这个调节器故障通常出现在哪些设备上?,故障,3
这个对绝缘材料有强烈的腐蚀作用对设备可能会造成什么影响?,后果,4
这个集电环短路对设备有什么影响?,后果,4
这个绝缘受损对工作会有怎样的影响?,后果,4
这个故障通常是由什么PID调节参数设置不当引起的?,原因,1
能告诉我这个微机保护二次回路的设备组成吗?,设备组成,0
能说一下这个变压器本体常见故障在设备上的表现吗?,故障,3
这个问题的最佳判断变压器的过热故障是什么?,方法,2
绝缘套管内部都有哪些设备?,设备组成,0
这个悬浮电位接触不良会对设备造成什么影响?,故障,3
断路器一般包括哪些设备?,设备组成,0
这个问题的监控系统报警可能是怎样的?,后果,4
请问，这个变压器放电性故障通常会表现为何种情况?,故障,3
变压器固体绝缘里面都有些啥设备?,设备组成,0
如果发生了这个故障，会有什么烧伤?,后果,4
如果出现这个故障，会有什么断路器分闸不成功?,后果,4
你能说说这个电晕通常会出现什么情况吗?,故障,3
通常是什么机组振动引起了这个故障的发生?,原因,1
这个问题的最佳直流电源开关是否合上是什么?,方法,2
解决这个故障需要哪些清扫集电环?,方法,2
这个严重渗漏对设备可能会造成什么影响?,后果,4
这个电晕有哪些典型的特征？,故障,3
通常会有什么调节器未收到开机令导致这个故障?,原因,1
这个测量板件漂移或故障通常会导致这个故障的发生吗?,原因,1
这个厂用电电源所含的设备有哪些?,设备组成,0
为什么会有这个故障，绝缘老化以及异物撞击是什么原因?,原因,1
请问一下，这个断路器拒分闸故障有哪些特征？,故障,3
这个油流带电对设备有什么影响?,后果,4
发生这个故障会带来怎样的凹痕、条痕?,后果,4
能否介绍一下针对这个故障的更换?,方法,2
这个现地控制回路异常可能是造成这个故障的主要原因吗?,原因,1
如果发生这个故障，会有什么烧伤?,后果,4
这个低压油缸低于大气压力可能是导致这个故障的原因吗?,原因,1
能描述一下这个传动机构及锈蚀部件对设备造成的影响吗?,故障,3
这个急剧磨损对设备可能会有什么后果?,后果,4
能描述一下这个变压器放电性故障的典型情况吗?,故障,3
通常会有什么辅助开关故障导致这个故障?,原因,1
有什么集电环表面轻度损伤的处理可以用来解决这个故障?,方法,2
这个磁极间接头常见故障一般会有什么样的症状?,故障,3
这个问题的最佳绕组绝缘电阻测试是什么?,方法,2
为什么出现了这个故障，电压互感器通态特性差异偏大是什么?,原因,1
这个金属尖端放电有哪些典型的特征？,故障,3
为什么会出现这个故障，线圈积灰是什么?,原因,1
这个机械故障通常出现在哪些设备上?,故障,3
这个问题的拒分、拒合可能是什么?,后果,4
这个问题的通用更换同一规格的熔丝是什么?,方法,2
这个油中混入杂质、空气导致了这个故障的发生吗?,原因,1
真空断路器里面都有些啥设备?,设备组成,0
直流电源回路由什么设备组成?,设备组成,0
为什么会有这个故障，不同绝缘油混用是什么主要原因?,原因,1
这个问题可能会导致什么断路器分闸不成功?,后果,4
这种机组有功、无功功率调节异常通常是怎样的？,故障,3
通常是什么调节器未收到开机令导致了这个故障?,原因,1
通常是什么测量回路接触不良引起了这个故障的发生?,原因,1
哪种逐级逆向检查法是最常用的解决方法?,方法,2
这个绝缘纸都有些什么设备?,设备组成,0
这种水轮发电机集电环损蚀的表现有多严重?,故障,3
这个问题可能引发什么样的电力系统造成很大的冲击?,后果,4
为什么发生了这个故障，设计或制造不良、安装工艺不到位、焊接质量不佳通常是什么?,原因,1
这个问题可能会造成什么凹痕?,后果,4
能具体说说这个绕组的设备组成情况吗?,设备组成,0
这个问题可能引发什么样的拒分、拒合?,后果,4
你能说一下这个集电环绝缘偏低会在设备上呈现什么样的状态吗?,故障,3
什么短路冲击导致了这个故障的发生?,原因,1
请问一下，这个稳定接地有哪些特征？,故障,3
这个油道所含的设备有哪些?,设备组成,0
这个水分进入变压器对工作会有怎样的影响?,后果,4
有没有清理受油器、操作油管渗油是特别推荐的来应对这个故障?,方法,2
电晕一般会在哪些情况下发生?,故障,3
通常是什么阀芯传感器触点接触不良造成了这个故障?,原因,1
什么检查断路器操作回路是否故障能够处理这个故障?,方法,2
发生这个故障会带来怎样的烧伤?,后果,4
你能说一下这个弹簧操动机构合闸储能回路故障会在设备上呈现什么样的状态吗?,故障,3
如何选择正确的修复或更换辅助开关来解决这个问题?,方法,2
哪种更换不合格元件是最有效的解决方案?,方法,2
这个散热不迅速可能是导致这个故障的原因吗?,原因,1
变压器包括了哪些设备?,设备组成,0
这个问题可能对工作环境有什么水分进入变压器?,后果,4
能介绍一下这个绝缘部件的设备组成情况吗?,设备组成,0
为什么会有这个故障，电液转换元件的线圈断线是什么主要原因?,原因,1
绝缘受潮一般会在哪些情况下发生?,故障,3
请问，这个固体绝缘通常会表现为何种情况?,故障,3
电磁式内部都有哪些设备?,设备组成,0
你能介绍一下这个机械故障的常见情况吗?,故障,3
能否介绍一下针对这个故障的电源回路接线是否正常?,方法,2
为什么会有这个故障，出现不均匀电场通常是什么?,原因,1
对于这个故障，有没有一些常见的检查母线穿柜套管的均压引线或者均压弹簧，确保与套管内壁半导电层接触良好?,方法,2
通常是什么短路冲击引起了这个故障的发生?,原因,1
这个电气接头过热会对设备造成什么影响?,故障,3
对于这个故障，有没有特别推荐的若现地控制柜交流电源消失，应设法恢复电源?,方法,2
这种机械故障有哪些提示性的信号或迹象?,故障,3
哪种油中含气量测试最适合解决这个故障?,方法,2
如果发生这个故障，会带来什么局部过热?,后果,4
这款绕组的设备构成是怎样的?,设备组成,0
这个故障的油中混入杂质、空气是什么情况?,原因,1
这个问题的电力系统造成很大的冲击可能是什么?,后果,4
这个故障可以采用哪些合上电源解决?,方法,2
这个故障的空气开关跳闸通常是什么?,原因,1
这个烧伤、变形对设备可能会造成什么影响?,后果,4
有什么油中溶解气体分析可以用来解决这个故障?,方法,2
这个问题会导致什么急剧磨损?,后果,4
这个受油器渗油会引发这个故障吗?,原因,1
为什么发生了这个故障，电机损坏是什么?,原因,1
这个问题的被迫停机可能是什么?,后果,4
解决这个故障需要使用怎样的查起励回路接触器、整流单元有无故障，接线是否松动?,方法,2
这个变形对设备可能会造成什么影响?,后果,4
这个故障的受长期运行振动和温度的影响，槽楔和垫条会出现松动是什么情况?,原因,1
发生这个故障会有什么绝缘受损?,后果,4
这个信号回路通常包含哪些设备呢?,设备组成,0
这个运行环境温度偏高可能导致这个故障吗?,原因,1
能告诉我这个绕组的设备组成吗?,设备组成,0
能详细描述一下这个测量异常的表现情况吗?,故障,3
这个问题的常用泄漏电流或静电感应电压测量是什么?,方法,2
这种放电故障的表现有多严重?,故障,3
为什么会有这个故障，三相电源隔离开关未合上是什么主要原因?,原因,1
什么检查现地汇控柜交能够处理这个故障?,方法,2
这个发生恶性故障会对工作环境产生什么影响?,后果,4
这个绝缘设计裕度不够可能对工作有怎样的影响?,后果,4
监视、控制、保护和联锁等二次设备由什么设备组成?,设备组成,0
如果出现这个故障，会有什么对机组安全运行造成直接威胁影响?,后果,4
这个控制、调节异常通常表现为何种状况?,故障,3
如果出现这个故障，会有什么烧伤、变形?,后果,4
为什么会有这个故障，互感器二次侧熔丝熔断是什么原因?,原因,1
这款夹件是由哪些设备组成的?,设备组成,0
绝缘纸由什么设备组成?,设备组成,0
这个高低压引线所含的设备有哪些?,设备组成,0
这种误强励通常是怎样的？,故障,3
这个水分进入变压器对工作会有怎样的影响?,后果,4
干式变压器包括了哪些设备?,设备组成,0
能详细描述一下这个控制、调节异常的情况吗?,故障,3
能分享一下解决这个故障的调整反馈传感器，使其输出反馈电平与接力器相一致。吗?,方法,2
这个问题发生了会有什么对绝缘材料有强烈的腐蚀作用?,后果,4
这个故障的感器节点抖动通常是什么情况?,原因,1
这种变压器放电性故障的表现有多严重?,故障,3
这个问题的通用检查开机令回路接线是什么?,方法,2
什么检查测量回路接线是否错误能够处理这个故障?,方法,2
滑环装置通常包含什么设备?,设备组成,0
这款靠条主要是由什么设备构成的?,设备组成,0
这个问题可能导致什么条痕?,后果,4
这个问题可能会导致什么严重渗漏?,后果,4
这个故障的常见机械手动运行或在停机时进行更换有哪些?,方法,2
这个故障会引发什么严重渗漏?,后果,4
这个条痕对设备有什么影响?,后果,4
这个断股、虚焊会引发这个故障吗?,原因,1
这个问题的PID调节参数设置不当通常是什么情况?,原因,1
这个问题的集电环积油是什么情况?,原因,1
这个二次回路具体由哪些设备构成?,设备组成,0
滑环装置一般由什么设备组成?,设备组成,0
这个绝缘材料的污染、腐蚀可能导致这个故障吗?,原因,1
绝缘套管一般由什么设备组成?,设备组成,0
这个断股导致了这个故障的发生吗?,原因,1
请问，这个油泵内部放电通常会表现为何种情况?,故障,3
这个故障的测量回路接触不良通常是什么情况?,原因,1
这个故障可以通过什么过励磁试验(1.1倍)解决?,方法,2
可以详细描述一下这个转子支架的设备构成吗?,设备组成,0
这个拒分、拒合会对工作环境产生什么影响?,后果,4
这个故障的调试不佳通常是什么情况?,原因,1
二次回路内部都有哪些设备?,设备组成,0
这款转子支架是由哪些设备组成的?,设备组成,0
什么螺栓拉紧的铁芯结构，只要将拉紧螺栓均匀紧固能够处理这个故障?,方法,2
解决这个故障需要哪些油中溶解气体分析?,方法,2
这个SF6气体隔室压力下降故障会对设备的运行产生什么影响?,故障,3
这个问题可能会造成什么对安全极为不利?,后果,4
这个问题可能引发什么样的对安全极为不利?,后果,4
这个电力系统造成很大的冲击对设备会造成什么样的影响?,后果,4
这个铁芯、夹件多点接地通常会导致这个故障的发生吗?,原因,1
这个故障一般用什么调整电源并加粗引线来应对?,方法,2
这个问题可能会对工作带来什么误动?,后果,4
这个电刷的材质不均匀导致了这个故障的发生吗?,原因,1
这个操动机构不能分合闸的表现有哪些特点?,故障,3
这个问题可能会造成什么绝缘设计裕度不够?,后果,4
这种集电环温度过高有哪些提示性的信号或迹象?,故障,3
如何选择正确的清洗或者更换相关控制阀来解决这个问题?,方法,2
能分享一下解决这个故障的热风干燥法烘干受潮部位吗?,方法,2
这个凹痕会对工作产生什么样的影响?,后果,4
能描述一下这个有载分接开关绝缘简渗漏的典型情况吗?,故障,3
为什么会有这个故障，二次元件老化损坏使电气回路异常而拒动是什么原因?,原因,1
这个发生恶性故障对设备会造成什么样的影响?,后果,4
这个绝缘损坏，如磨损、裂纹等可能是造成这个故障的原因吗?,原因,1
这个问题可能引发什么样的内部击穿?,后果,4
干式变压器由什么设备组成?,设备组成,0
怎样的测量二氧化碳/一氧化碳比值可以解决这个故障?,方法,2
这个设计方面考虑不周可能导致这个故障吗?,原因,1
解决这个问题需要采用什么样的调节器运行环境温度是否偏高，若是，则采取散热措施?,方法,2
有什么吊盖(芯)或进油箱检查可以用来解决这个故障?,方法,2
你能说说这个绝缘子类缺陷通常会出现什么情况吗?,故障,3
功率柜故障会在设备哪个部分出现?,故障,3
绝缘成型件由什么设备组成?,设备组成,0
这个主配压阀频繁抽动通常会在什么情况下显现出来?,故障,3
如果发生这个故障，会有什么凹痕?,后果,4
这个问题的原材料质量不齐通常是什么情况?,原因,1
如果发生了这个故障，会有什么电力系统造成很大的冲击?,后果,4
哪种检查操作回路是否被低气压或低油压闭锁最适合解决这个故障?,方法,2
这个装配质量差可能导致这个故障吗?,原因,1
发生了这个故障，会导致什么电压互感器出现异声和异常振动?,后果,4
这个监控系统报警对工作会有怎样的影响?,后果,4
这个铁芯夹件具体由哪些设备构成?,设备组成,0
真空断路器上有什么设备呢?,设备组成,0
这个绝缘设计裕度不够会对工作环境产生什么影响?,后果,4
中低压配电装置上有什么设备呢?,设备组成,0
这个问题的传感器节点抖动是什么情况?,原因,1
这个故障的常见小电流试验检查有哪些?,方法,2
这个局部过热对工作会有怎样的影响?,后果,4
为什么会有这个故障，操作命令实际不具备条件通常是什么?,原因,1
这个问题的通用更换是什么?,方法,2
真空断路器是由什么设备构成的?,设备组成,0
这个阻尼环断裂通常出现在哪些设备上?,故障,3
能详细描述一下这个过热的表现情况吗?,故障,3
这个断路器拒合闸故障一般会有什么样的症状?,故障,3
能具体说说这个真空断路器的设备组成情况吗?,设备组成,0
对于这个故障，可以采用什么外部加入标准信号检查和校验?,方法,2
这个高压绕组所含的设备有哪些?,设备组成,0
这个问题可能会造成什么集电环大面积打火?,后果,4
这个综合放大器件损坏通常表现为何种状况?,故障,3
能描述一下这个固体绝缘对设备造成的影响吗?,故障,3
通常是什么电机损坏导致了这个故障?,原因,1
能详细描述一下这个导电回路接触不良的情况吗?,故障,3
这个继电保护故障通常表现为何种状况?,故障,3
这个真空泡真空度降低会对设备造成什么影响?,故障,3
这个变形会对工作产生什么样的影响?,后果,4
这个问题的局部过热可能是怎样的?,后果,4
什么检查弹簧操动机构是否有卡滞现象能够处理这个故障?,方法,2
用什么彻底清扫转子绕组的积灰可以解决这个故障?,方法,2
如果发生了这个故障，会有什么断路器合闸不成功?,后果,4
这个问题的常见更换有哪些选择?,方法,2
这个起励失败通常会在什么情况下显现出来?,故障,3
母线里面有哪些设备呢?,设备组成,0
能告诉我这个传动机构的设备组成吗?,设备组成,0
有什么改变分接开关位置可以用来解决这个故障?,方法,2
这个主配压阀卡死通常会导致这个故障的发生吗?,原因,1
为什么会有这个故障，电压互感器通态特性差异偏大是什么主要原因?,原因,1
这个故障的调节器故障是什么情况?,原因,1
通常是什么电缆接头故障引起了这个故障的发生?,原因,1
这个材料问题可能是造成这个故障的原因吗?,原因,1
如果发生这个故障，会有什么断路器分闸不成功?,后果,4
断路器包括了哪些设备?,设备组成,0
哪种目测最适合解决这个故障?,方法,2
这个问题的集电环表面表面粗糙度不够是什么?,原因,1
请问一下，这个低压套管都包含哪些设备?,设备组成,0
这个部件损坏通常出现在哪些设备上?,故障,3
这款二次回路主要是由什么设备构成的?,设备组成,0
这个监控系统报警对工作会有怎样的影响?,后果,4
为什么会有这个故障，磁屏蔽异常放电通常是什么?,原因,1
请问一下，这个导线股间短路有哪些特征？,故障,3
发电机高压绕组主要是由哪些设备组成的?,设备组成,0
有什么更换可以用来解决这个故障?,方法,2
这个问题的对机组安全运行造成直接威胁可能是怎样的?,后果,4
这款靠条是由哪些设备组成的?,设备组成,0
能说一下这个滑环装置的设备组成吗?,设备组成,0
这个问题的解决放电故障的类型和密封是否良好是什么?,方法,2
为什么会有这个故障，局部过热是什么主要原因?,原因,1
这个故障可以采用哪些调整接触压力解决?,方法,2
请问一下，这个增减负荷失灵有哪些特征？,故障,3
通常是什么无供电电源造成了这个故障?,原因,1
哪种拆卸不合格阻尼绕组接头是最有效的解决方案?,方法,2
可以描述一下这种过热故障的表现吗?,故障,3
这个凹痕对设备可能会造成什么影响?,后果,4
这个转子都有些什么设备?,设备组成,0
怎样的检查起励回路接触器、整流单元有无故障，接线是否松动可以解决这个故障?,方法,2
油道是由什么设备构成的?,设备组成,0
这种主配压阀频繁抽动的表现有多严重?,故障,3
可以详细描述一下这个变压器的设备构成吗?,设备组成,0
如果出现这个故障，会有什么断路器合闸不成功影响?,后果,4
为什么会有这个故障，励磁系统的PSS参数设置不当是什么原因?,原因,1
这个问题的发生恶性故障可能是什么?,后果,4
这个线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏会对设备产生什么不利影响?,后果,4
如何确定最有效的集电环有裂纹的处理来解决这个问题?,方法,2
二次回路是由什么设备构成的?,设备组成,0
解决这个故障需要使用怎样的检查断路器操作回路是否故障?,方法,2
这个故障的测量板件漂移或故障是什么情况?,原因,1
能分享一下解决这个故障的查找出故障点，分析事故原因吗?,方法,2
这个绕组故障一般会有什么样的症状?,故障,3
这个问题可能会对工作带来什么造成传动不到位?,后果,4
能描述一下这个局部放电和温度升高的典型情况吗?,故障,3
母线上都有什么设备?,设备组成,0
通常会有什么电缆接头故障导致这个故障?,原因,1
如果出现这个故障，会有什么造成传动不到位影响?,后果,4
这个局部过热可能是造成这个故障的主要原因吗?,原因,1
对于这个故障，有没有一些常见的外部加入标准信号检查和校验?,方法,2
定子线棒通常包含什么设备?,设备组成,0
这个油流带电会对设备产生什么不利影响?,后果,4
这个问题会导致什么绝缘设计裕度不够?,后果,4
这种机组有功、无功功率调节异常会对设备的工作产生什么影响?,故障,3
这个凹痕、条痕对设备会造成什么样的影响?,后果,4
这个故障可以采用哪些油颗粒度测试解决?,方法,2
这个故障可以通过什么选择合适的调节参数解决?,方法,2
如何选择正确的集电环表面轻度损伤的处理来解决这个问题?,方法,2
线棒过热故障会在设备哪个部分出现?,故障,3
这个问题的解决合上控制电源是什么?,方法,2
可以详细描述一下这个二次回路的设备构成吗?,设备组成,0
这个隔离开关分、合闸不到位或三相不同期一般会有怎样的影响?,故障,3
这个问题的对绝缘材料有强烈的腐蚀作用可能是怎样的?,后果,4
什么三相电源隔离开关未合上导致了这个故障的发生?,原因,1
这个问题会导致什么条痕?,后果,4
用什么记录故障时间和电站总有功出力的变化情况可以解决这个故障?,方法,2
发生了这个故障，会导致什么断路器合闸不成功?,后果,4
这个压指松脱会对设备造成什么影响?,故障,3
干式变压器是由什么设备构成的?,设备组成,0
变压器内部都有哪些设备?,设备组成,0
二次回路主要是由哪些设备组成的?,设备组成,0
可以详细描述一下这个低压套管的设备构成吗?,设备组成,0
对于这个故障，可以采用什么查看起励波形分析?,方法,2
为什么发生了这个故障，线圈积灰是什么?,原因,1
有没有油中糠醛测试可以应对这个问题?,方法,2
这款芯式变压器的设备构成是怎样的?,设备组成,0
能描述一下这个阻尼接头常见故障对设备造成的影响吗?,故障,3
这个问题的不同绝缘油混用通常是什么情况?,原因,1
这个问题的制造缺陷是什么情况?,原因,1
能描述一下这个隔离开关分、合闸不到位或三相不同期对设备造成的影响吗?,故障,3
这个母线的绝缘电阻降低通常表现为何种状况?,故障,3
这个电机旋转，碟形弹簧不能储能通常出现在哪些设备上?,故障,3
这个油流带电可能对工作有怎样的影响?,后果,4
这个支撑件具体由哪些设备构成?,设备组成,0
这个故障会引发什么监控系统报警?,后果,4
这个凹痕可能对工作有怎样的影响?,后果,4
真空断路器包括了哪些设备?,设备组成,0
怎样的调整电源并加粗引线。可以解决这个故障?,方法,2
这个问题的误动可能是什么?,后果,4
这种滑环装置碳粉堆积通常有哪些典型表现?,故障,3
干式变压器一般包括哪些设备?,设备组成,0
如果发生这个故障，会有什么严重渗漏?,后果,4
如果发生这个故障，会有什么条痕?,后果,4
这个故障一般用什么检查电刷接触面积来解决?,方法,2
可以详细描述一下这个励磁系统的设备构成吗?,设备组成,0
电源故障会在设备哪个部分出现?,故障,3
为什么发生了这个故障，材料问题是什么?,原因,1
哪种油中溶解气体分析是最有效的解决方案?,方法,2
哪种对接线端子等外部元件松动、接触不良的，应进行紧固等处理是最常用的解决方法?,方法,2
这个故障的脉冲板输出异常是什么情况?,原因,1
为什么出现了这个故障，集电环表面有毛刺是什么主要原因?,原因,1
这个问题的最佳局部放电量测试是什么?,方法,2
如果发生了这个故障，会有什么监控系统报警?,后果,4
怎样的立即报告调度可以解决这个故障?,方法,2
这个问题的主要处理措施有清洗集电环应该是什么?,方法,2
怎样的放电故障的类型和密封是否良好可以解决这个故障?,方法,2
这个监控系统报警是什么?,后果,4
这个问题的解决检查操作回路是否被低气压或低油压闭锁是什么?,方法,2
这种电气问题会对设备的工作产生什么影响?,故障,3
这个问题的现地设备故障通常是什么情况?,原因,1
如何选择正确的油中溶解气体分析来解决这个问题?,方法,2
这个特种变压器通常包含哪些设备呢?,设备组成,0
这个锈蚀使接触电阻增加会引发这个故障吗?,原因,1
这个故障通常是由什么绝缘件破损引起的?,原因,1
如果发生这个故障，会带来什么操动机构拒合?,后果,4
这个电压互感器电压降低或者接近零通常会在什么情况下显现出来?,故障,3
你能说一下这个油箱故障会在设备上呈现什么样的状态吗?,故障,3
这个问题发生了会有什么随着时间的增加外壳温度升高?,后果,4
这个GIS设备通常包含哪些设备呢?,设备组成,0
可以详细描述一下这个控制回路的设备构成吗?,设备组成,0
这个传动机构通常包含哪些设备呢?,设备组成,0
这个存在悬浮电位可能导致这个故障吗?,原因,1
哪种重新恢引线表面绝缘层是最常用的解决方法?,方法,2
有什么调整反馈传感器，使其输出反馈电平与接力器相一致。可以用来解决这个故障?,方法,2
为什么会有这个故障，线圈积灰是什么原因?,原因,1
这款水轮发电机是由哪些设备组成的?,设备组成,0
通常会有什么无供电电源导致这个故障?,原因,1
通常是什么散热不迅速导致了这个故障?,原因,1
这个脉冲放大变压器故障通常出现在哪些情况下?,故障,3
解决这个问题需要采用什么样的过电流试验(1.1倍)?,方法,2
能分享一下解决这个故障的放电故障的类型和密封是否良好吗?,方法,2
这个发电机高压绕组都有些什么设备?,设备组成,0
为什么发生了这个故障，开出继电器损坏导致拒动是什么?,原因,1
这个线槽内的线棒发生振动会对工作产生什么样的影响?,后果,4
如果发生这个故障，会带来什么对安全极为不利?,后果,4
解决这个故障需要使用怎样的采用无卤清洁剂对母线室进行彻底清扫?,方法,2
这个问题可能会导致什么水分进入变压器?,后果,4
这个故障的变送器或传感器测量不准或故障是什么情况?,原因,1
这个干式变压器通常包含哪些设备呢?,设备组成,0
这个接线松动可能导致这个故障吗?,原因,1
能否描述一下这个绝缘板的设备构成?,设备组成,0
如何确定最有效的检查电刷型号是否正确来解决这个问题?,方法,2
通常是什么密封不良导致了这个故障?,原因,1
发电机线棒由什么设备组成?,设备组成,0
对于这个故障，可以采用什么过励磁试验(1.1倍)?,方法,2
这个分合闸按钮不启动一般会有什么样的症状?,故障,3
这款真空断路器的设备构成是怎样的?,设备组成,0
这个油流带电可能对工作有怎样的影响?,后果,4
这个问题的通用将螺栓的螺母均匀紧固，并按照规定压力装压是什么?,方法,2
哪种银焊(或铜焊)补接是最常用的解决方法?,方法,2
这种传动机构及锈蚀部件有哪些提示性的信号或迹象?,故障,3
你能说说这个测量异常通常会出现什么情况吗?,故障,3
什么油路通道堵塞导致了这个故障的发生?,原因,1
为什么会出现这个故障，绝缘损坏，如磨损、裂纹等是什么?,原因,1
为什么会出现这个故障，变压器是什么?,原因,1
什么重启或者重新更新程序，若出现多次，则需优化软件;③检查调节器外部供电是否正常，若正常，则检查调节器电源板件输出是否正常;④检查调节器运行环境温度是否偏高，若是，则采取散热措施能够处理这个故障?,方法,2
怎样的退出与该现地控制单元相关的控制与调节功能，首先查看厂站与对应现地控制单元通信进程及现地控制单元工作状态。进一步检查现地控制单元网络接口模件、相关网络设备及通信连接介质。必要时，做好相关安全措施后在厂站层设备和现地控制单元侧分别重启通信进程。可以解决这个故障?,方法,2
如果出现这个故障，会有什么监控系统报警?,后果,4
母线接头发热一般会在哪些情况下发生?,故障,3
这个变压器放电性故障通常出现在哪些设备上?,故障,3
可以详细描述一下这个中低压配电装置的设备构成吗?,设备组成,0
请问，这个运行中击穿或损伤的线棒通常会表现为何种情况?,故障,3
有什么将螺栓的螺母均匀紧固，并按照规定压力装压可以用来解决这个故障?,方法,2
为什么出现了这个故障，感器节点抖动是什么主要原因?,原因,1
能描述一下这个弹簧操动机构合闸储能回路故障的典型情况吗?,故障,3
这个油泵内部放电的表现有哪些特点?,故障,3
发生这个故障会有什么断路器合闸不成功?,后果,4
这个问题的常见更换绝缘件有哪些选择?,方法,2
如果发生了这个故障，会有什么对安全极为不利?,后果,4
一般来说，这种电力电缆包括哪些设备?,设备组成,0
这个定子绕组接头所含的设备有哪些?,设备组成,0
这个问题可能导致什么凹痕?,后果,4
这个热继电器动作切断电源可能是导致这个故障的原因吗?,原因,1
如果发生这个故障，会有什么绝缘设计裕度不够?,后果,4
这个故障一般用什么检查系统内部电源板件、电源模块的输出来应对?,方法,2
直流电源回路上都有什么设备?,设备组成,0
发生了这个故障，会导致什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
这个继电保护故障通常表现为何种状况?,故障,3
这种集电环绝缘过低通常有哪些典型表现?,故障,3
为什么会有这个故障，集电环表面有毛刺是什么原因?,原因,1
如果出现这个故障，会有什么对绝缘材料有强烈的腐蚀作用?,后果,4
用什么通过测试命令逐段检查导致通信异常的位置，检查通信接口插拔是否存在松动、接触不良等情况可以解决这个故障?,方法,2
这种电容式的设备组成是怎么样的?,设备组成,0
这个随着时间的增加外壳温度升高对设备可能会造成什么影响?,后果,4
支撑件里面都有些啥设备?,设备组成,0
你能介绍一下这个调节器故障的常见情况吗?,故障,3
